Time(s)	IR_denoised_wiener
10.850000	-8435.100185
10.860000	-8422.673039
10.870000	-8302.004233
10.880000	-8120.448016
10.890000	-7948.665300
10.900000	-7854.562667
10.910000	-7914.684846
10.920000	-8054.250575
10.930000	-8155.897073
10.940000	-8149.364856
10.950000	-8098.094167
10.960000	-8016.616388
10.970000	-7899.160965
10.980000	-7810.975607
10.990000	-7812.781741
11.000000	-7845.559422
11.010000	-7834.900746
11.020000	-7773.187475
11.030000	-7705.345113
11.040000	-7656.595994
11.050000	-7602.808663
11.060000	-7516.470070
11.070000	-7397.141480
11.080000	-7296.936736
11.090000	-7254.204705
11.100000	-7253.343356
11.110000	-7245.919098
11.120000	-7204.869844
11.130000	-7135.102247
11.140000	-7077.194998
11.150000	-7017.155895
11.160000	-6966.262923
11.170000	-6941.217409
11.180000	-6998.419079
11.190000	-7117.032170
11.200000	-7217.030852
11.210000	-7258.561550
11.220000	-7252.706192
11.230000	-7232.728194
11.240000	-7207.543630
11.250000	-7159.703981
11.260000	-7104.337971
11.270000	-7049.179378
11.280000	-7002.305624
11.290000	-6959.779883
11.300000	-6920.424658
11.310000	-6897.549630
11.320000	-6881.595940
11.330000	-6864.423899
11.340000	-6836.516249
11.350000	-6792.715095
11.360000	-6739.191398
11.370000	-6684.054064
11.380000	-6632.553161
11.390000	-6573.360609
11.400000	-6508.282707
11.410000	-6439.986450
11.420000	-6374.991620
11.430000	-6315.220259
11.440000	-6252.277896
11.450000	-6199.437676
11.460000	-6166.463655
11.470000	-6175.917683
11.480000	-6197.717209
11.490000	-6204.268486
11.500000	-6155.451857
11.510000	-6084.654844
11.520000	-6004.949160
11.530000	-5921.155082
11.540000	-5839.237533
11.550000	-5806.207325
11.560000	-5863.601450
11.570000	-5956.402894
11.580000	-6019.330263
11.590000	-6020.400873
11.600000	-5988.922863
11.610000	-5935.360334
11.620000	-5863.829020
11.630000	-5784.317970
11.640000	-5708.372508
11.650000	-5637.866408
11.660000	-5552.790866
11.670000	-5455.395190
11.680000	-5386.552053
11.690000	-5351.380020
11.700000	-5322.428837
11.710000	-5269.212329
11.720000	-5197.578635
11.730000	-5126.237215
11.740000	-5045.458242
11.750000	-4955.414522
11.760000	-4867.477767
11.770000	-4791.681218
11.780000	-4723.534342
11.790000	-4643.300156
11.800000	-4554.699946
11.810000	-4460.277577
11.820000	-4365.552529
11.830000	-4263.215632
11.840000	-4162.764174
11.850000	-4066.764558
11.860000	-3964.887286
11.870000	-3873.651065
11.880000	-3782.851102
11.890000	-3692.128954
11.900000	-3614.065008
11.910000	-3617.626455
11.920000	-3701.601066
11.930000	-3763.677997
11.940000	-3723.345501
11.950000	-3594.788231
11.960000	-3431.646980
11.970000	-3245.548462
11.980000	-3043.016532
11.990000	-2860.456194
12.000000	-2785.241492
12.010000	-2845.901022
12.020000	-2941.125178
12.030000	-2948.285900
12.040000	-2873.678144
12.050000	-2747.367812
12.060000	-2565.085096
12.070000	-2346.112565
12.080000	-2231.407566
12.090000	-2213.681307
12.100000	-2099.098643
12.110000	-1819.459217
12.120000	-1540.947364
12.130000	-1459.148206
12.140000	-1498.865786
12.150000	-1495.053587
12.160000	-1375.819647
12.170000	-1211.111188
12.180000	-1054.474164
12.190000	-899.065010
12.200000	-754.218243
12.210000	-656.120746
12.220000	-618.244457
12.230000	-589.660481
12.240000	-552.338262
12.250000	-524.927878
12.260000	-510.332076
12.270000	-472.347468
12.280000	-381.921471
12.290000	-248.431553
12.300000	-95.090809
12.310000	46.937589
12.320000	170.631558
12.330000	288.870461
12.340000	403.182155
12.350000	512.004593
12.360000	631.675330
12.370000	755.318715
12.380000	858.714944
12.390000	935.292378
12.400000	1023.840537
12.410000	1149.874622
