Time(s)	IR_denoised_wiener
11.880000	-85.801280
11.890000	-59.259822
11.900000	-31.914006
11.910000	-1.177462
11.920000	29.603750
11.930000	59.224453
11.940000	91.449064
11.950000	120.246941
11.960000	148.967851
11.970000	186.599521
11.980000	226.425009
11.990000	265.276920
12.000000	291.173256
12.010000	291.267470
12.020000	258.252470
12.030000	199.948880
12.040000	134.676721
12.050000	86.629511
12.060000	49.333383
12.070000	32.003427
12.080000	30.269813
12.090000	37.020442
12.100000	48.867322
12.110000	59.346743
12.120000	76.489258
12.130000	95.622992
12.140000	107.751034
12.150000	113.243570
12.160000	112.665496
12.170000	105.847833
12.180000	98.916495
12.190000	97.770934
12.200000	105.813643
12.210000	119.327702
12.220000	133.360831
12.230000	149.221977
12.240000	162.546289
12.250000	180.134316
12.260000	206.379408
12.270000	234.002408
12.280000	256.201858
12.290000	266.192101
12.300000	274.059076
12.310000	286.360736
12.320000	295.867256
12.330000	299.864135
12.340000	298.673002
12.350000	295.698759
12.360000	296.139958
12.370000	295.830803
12.380000	296.947662
12.390000	303.290826
12.400000	301.699152
12.410000	265.704856
12.420000	186.155604
12.430000	92.549293
12.440000	18.280521
12.450000	-28.016334
12.460000	-55.986648
12.470000	-72.582935
12.480000	-80.583882
12.490000	-86.501139
12.500000	-86.493852
12.510000	-77.428947
12.520000	-64.433993
12.530000	-49.689295
12.540000	-47.414321
12.550000	-50.230597
12.560000	-60.762216
12.570000	-74.759600
12.580000	-81.766129
12.590000	-81.990781
12.600000	-80.455963
12.610000	-78.551170
12.620000	-73.807537
12.630000	-64.786540
12.640000	-54.844247
12.650000	-44.352164
12.660000	-30.209686
12.670000	-16.943483
12.680000	-0.222024
12.690000	20.784537
12.700000	43.084285
12.710000	65.847826
12.720000	95.072191
12.730000	117.521324
12.740000	134.429727
12.750000	152.540019
12.760000	175.107939
12.770000	197.199991
12.780000	208.769391
12.790000	197.517911
12.800000	154.103273
12.810000	83.539752
12.820000	9.152113
12.830000	-52.124447
12.840000	-103.188502
12.850000	-140.438931
12.860000	-169.221654
12.870000	-193.082925
12.880000	-207.567101
12.890000	-215.748363
12.900000	-209.214918
12.910000	-207.825182
12.920000	-216.154312
12.930000	-233.554358
12.940000	-251.404993
12.950000	-261.952245
12.960000	-278.045072
12.970000	-290.956828
12.980000	-297.700011
12.990000	-298.636180
13.000000	-295.022787
13.010000	-290.988598
